timestamp_utc,severity,category,description,source
2021-11-02 14:07:44,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 14:14:30,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 14:21:23,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 14:35:03,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 14:47:19,MEDIUM,Authentication,failed authentication from 198.18.0.11,failed login records
2021-11-02 14:48:37,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 14:55:43,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 14:55:54,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 15:00:15,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-02 15:00:26,MEDIUM,Authentication,failed authentication from 198.18.2.163,failed login records
2021-11-02 15:02:27,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 15:09:30,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 15:28:36,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 15:44:56,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-02 16:19:19,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:19:46,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:20:11,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:20:37,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:21:05,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:21:34,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:22:01,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:23:12,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:23:35,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:24:52,MEDIUM,Authentication,failed authentication from 198.18.6.124,failed login records
2021-11-02 16:49:10,MEDIUM,Authentication,failed authentication from 198.18.7.77,failed login records
